company,company_rating,location,job_title,job_description,salary_estimate,company_size,company_type,company_sector,company_industry,company_founded,company_revenue
"Amazee Global Ventures Inc
5.0",5.0,Remote,Data Engineer,"(W2 ONLY)
Job Title: Data Engineer
Duration : 12 months
Location: Remote
6-7 years of experience
Healthcare experience is must
Design, develop, and maintain Tableau dashboards and reports
Develop and maintain data models and ETL processes
Analyze data to identify trends and patterns
Create and maintain data dictionaries and data models
Develop and maintain data pipelines
Collaborate with stakeholders to understand data requirements
Develop and maintain data quality processes
Monitor data quality and performance
Troubleshoot data issues
Develop and maintain documentation
Requirements:
Bachelor’s degree in Computer Science, Information Systems, or related field
4+ years of experience in data engineering and analysis
Expertise in Tableau
Experience with SQL and data modeling
Knowledge of ETL processes
Knowledge of data warehousing
Excellent problem-solving and communication skills
Ability to work independently and in a team environment\
Amazee Global Ventures Inc, is an equal opportunity employer. We will not discriminate and will follow all measures to ensure no discrimination in employment, recruitment, advertisements for employment, compensation, termination, upgrading, promotions, and other conditions of employment against any employee or job applicant on the bases of race, color, gender, national origin, age, religion, creed, disability, veteran's status, sexual orientation, gender identity or gender expression. We are committed to providing an inclusive and welcoming environment for all members of our staff, clients, volunteers, subcontractors, vendors, and clients.
Job Type: Full-time
Salary: $40.33 per hour
Work Location: Remote",$40.33 /hr (est.),1 to 50 Employees,Company - Public,#N/A,#N/A,2019,Less than $1 million (USD)
"BigLynx Computer Software
4.9",4.9,"Redmond, WA",Databricks Data Engineer,"BigLynx, Inc is an American multinational technology corporation headquartered in Seattle, Washington, with operations in the United States, Canada, and India. The company began in 2016, as a product development company specializing in AI/ML Data Engineering in the Retail vertical space with its products warehouse & fast. Post Pandemic in 2022, BigLynx added a business division of boutique technology consulting, specializing inData Engineering, Full Stack , and Microsoft Dynamics helping clients build the next generation data platform and big data pipelines.
Data pipeline development: Design, develop, and maintain scalable and efficient data pipelines using Databricks to ingest, transform, and load data from various sources. This includes data extraction, data cleansing, data transformation, and data loading processes.
Data modeling and schema design: Design and implement data models, database schemas, and data structures on Databricks. Optimize data models for performance, scalability, and ease of use.
ETL processes: Develop and maintain ETL (Extract, Transform, Load) processes using Databricks to transform and cleanse data. Implement efficient data integration and transformation logic using languages such as Python, SQL, or Scala.
Data integration: Integrate data from multiple systems and sources, ensuring data consistency, accuracy, and quality. Develop and maintain data connectors, APIs, and data ingestion processes.
Performance optimization: Identify and address performance bottlenecks in data pipelines and data models. Optimize query performance, data loading, and data processing capabilities on Databricks.
Data governance and security: Implement data governance practices, data privacy measures, and security controls on Databricks. Ensure compliance with data governance policies and regulations.
Monitoring and troubleshooting: Monitor the health and performance of Databricks data infrastructure, data pipelines, and data processing jobs. Troubleshoot issues and provide timely resolutions.
Collaboration and teamwork: Collaborate with cross-functional teams, including data scientists, data analysts, and business stakeholders, to understand data requirements, provide data engineering expertise, and support their data-related needs.
Qualifications:
Databricks expertise: Strong knowledge and hands-on experience with the Databricks platform, including Databricks notebooks, Databricks runtime, and Databricks clusters.
Data engineering skills: Proficiency in data engineering principles, ETL processes, data modeling, and data integration techniques. Experience with programming languages such as Python, SQL, or Scala.
Big data technologies: Experience with big data technologies, such as Apache Spark, Apache Hadoop, or related frameworks. Familiarity with distributed computing and data processing concepts.
Cloud platforms: Experience working with cloud platforms, preferably Azure Databricks, AWS Databricks, or Google Cloud Databricks. Knowledge of cloud storage, compute, and networking services.
Database and data warehouse concepts: Understanding of relational databases, data warehousing concepts, and SQL. Familiarity with data warehousing best practices and dimensional modeling.
Performance optimization: Strong skills in optimizing Spark jobs and queries on Databricks. Ability to identify and resolve performance bottlenecks.
Problem-solving skills: Strong analytical and problem-solving abilities to tackle complex data engineering challenges and troubleshoot issues.
Collaboration and communication: Excellent collaboration and communication skills to work effectively with cross-functional teams and stakeholders, translating business requirements into technical solutions and providing technical guidance.
Education: A bachelor's or master's degree in computer science, data engineering, or a related field is typically required. Relevant certifications, such as Databricks Certified Developer or similar, are h
Job Types: Full-time, Contract
Pay: $70.00 - $80.00 per hour
Experience level:
7 years
Schedule:
Monday to Friday
Work Location: In person",$75.00 /hr (est.),1 to 50 Employees,Company - Private,#N/A,#N/A,#N/A,Unknown / Non-Applicable
"Wallero
4.4",4.4,"Seattle, WA",Data Engineer,"Hi,
Pretty much interested in your resume, we have an urgent opening for Data Engineer role with one of our clients based in Seattle WA.
Position: Data Engineer
Location: Seattle WA - Remote (100%)
Description:
Good Experience in reporting space including PowerBI, ADF, and possibly standing up a data warehouse/data mart.
The main scope centering is around reporting.
Experience with SQL, and agile framework including requirement gathering and story/feature writing skills.
Need someone strong who is comfortable leading and guiding teams in that capacity.
Migrating data from third party to Azure Cloud
Job Types: Full-time, Contract
Pay: $70.00 - $80.00 per hour
Schedule:
8 hour shift
Ability to commute/relocate:
Seattle, WA 98101: Reliably commute or planning to relocate before starting work (Required)
Experience:
Informatica: 1 year (Preferred)
SQL: 1 year (Preferred)
Data warehouse: 1 year (Preferred)
Work Location: In person",$75.00 /hr (est.),51 to 200 Employees,Company - Private,Information Technology,Information Technology Support Services,2015,$1 to $5 million (USD)
"JPMorgan Chase Bank, N.A.
3.8",3.8,"Wilmington, DE",Data Engineer III,"As a Data Engineer III under Consumer and Community Banking within the ADE Data Governance team at JPMorgan Chase, you serve as a seasoned member of an agile team to design and deliver trusted data collection, storage, access, and analytics solutions in a secure, stable, and scalable way. You are responsible for developing, testing, and maintaining critical data pipelines and architectures across multiple technical areas within various business functions in support of the firm's business objectives.

Job responsibilities
Supports review of controls to ensure sufficient protection of enterprise data
Responsible for advising and making custom configuration changes in one to two tools to generate a product at the business or customer request
Updates logical or physical data models based on new use cases
Frequently uses SQL and understands NoSQL databases and their niche in the marketplace
Adds to team culture of diversity, equity, inclusion, and respect

Required qualifications, capabilities, and skills
Experience across the data lifecycle
Advanced at SQL (e.g., joins and aggregations)
Working understanding of NoSQL databases
Proficiency with JSON/Java, Erwin, Oracle, Snowflake, AWS
Significant experience with statistical data analysis and ability to determine appropriate tools and data patterns to perform analysis, including data modeling
Experience customizing changes in a tool to generate product
Executes data architecture solutions and technical troubleshooting with ability to think beyond routine or conventional approaches to build solutions and break down problems
Produces data architecture and design artifacts for complex applications while being accountable for ensuring design constraints are met by software code development
Gathers, analyzes, synthesizes, and develops visualizations and reporting from large, diverse data sets in service of continuous improvement of data frameworks, applications, and systems that proactively identifies hidden problems and patterns in data and uses these insights to drive improvements to coding hygiene and system architecture

Preferred qualifications, capabilities, and skills
Familiarity with modern technologies
Exposure to cloud technologies
Chase is a leading financial services firm, helping nearly half of America's households and small businesses achieve their financial goals through a broad range of financial products. Our mission is to create engaged, lifelong relationships and put our customers at the heart of everything we do. We also help small businesses, nonprofits and cities grow, delivering solutions to solve all their financial needs.

We recognize that our people are our strength and the diverse talents they bring to our global workforce are directly linked to our success. We are an equal opportunity employer and place a high value on diversity and inclusion at our company. We do not discriminate on the basis of any protected attribute, including race, religion, color, national origin, gender, sexual orientation, gender identity, gender expression, age, marital or veteran status, pregnancy or disability, or any other basis protected under applicable law. In accordance with applicable law, we make reasonable accommodations for applicants' and employees' religious practices and beliefs, as well as any mental health or physical disability needs.
The health and safety of our colleagues, candidates, clients and communities has been a top priority in light of the COVID-19 pandemic. JPMorgan Chase was awarded the ""WELL Health-Safety Rating"" for all of our 6,200 locations globally based on our operational policies, maintenance protocols, stakeholder engagement and emergency plans to address a post-COVID-19 environment.
As a part of our commitment to health and safety, we have implemented various COVID-related health and safety requirements for our workforce. Employees are expected to follow the Firm's current COVID-19 or other infectious disease health and safety requirements, including local requirements. Requirements include sharing information including your vaccine card in the firm's vaccine record tool, and may include mask wearing. Requirements may change in the future with the evolving public health landscape. JPMorgan Chase will consider accommodation requests as required by applicable law.
We offer a competitive total rewards package including base salary determined based on the role, experience, skill set, and location. For those in eligible roles, discretionary incentive compensation which may be awarded in recognition of individual achievements and contributions. We also offer a range of benefits and programs to meet employee needs, based on eligibility. These benefits include comprehensive health care coverage, on-site health and wellness centers, a retirement savings plan, backup childcare, tuition reimbursement, mental health support, financial coaching and more. Additional details about total compensation and benefits will be provided during the hiring process.
Equal Opportunity Employer/Disability/Veterans
Base Pay/Salary
Jersey City,NJ $97,850.00 - $150,000.00 / year","$123,925 /yr (est.)",10000+ Employees,Company - Public,Financial Services,Banking & Lending,1799,$10+ billion (USD)
Cloudburst Technologies,#N/A,Remote,Data Collection Engineer,"About Us
Cloudburst is a seed-funded New York-based remote-first company helping customers with detection, prevention, and investigation into cryptocurrency market manipulation and fraud.
Cloudburst provides regulators, financial institutions, trading platforms, and others with access to a real-time, machine-readable crypto market monitoring tool, enabling advanced levels of diligence and customer/market protection. The Cloudburst team has multiple years of experience working together, plus it has worked directly with international law enforcement agencies and policymakers on cybercrime, terrorism, and high-level financial fraud.
What We’re Looking For
The ideal candidate
is an empathetic teammate who loves to help others, to bring order to chaos, and to document their path for others to follow
focuses primarily on web scraping, API integration, and collection of raw data
is capable of becoming fluent in Layer 7 protocols, blockchains, and emerging protocols
has high moral and ethical standards
is proficient in production-level Python
has worked in a threat intel or security environment
What You Will Do
Your primary responsibility will be to become expert at collecting open source data from the web and from other online protocols.
You will be comfortable building tools to bring in data from random files, varying degrees of quality of web sites, and new communications tools. You will have the opportunity to creatively apply your knowledge of software automation towards scaling data collection.
You will understand popular chat sites and how fraud actors use them. You will understand emerging technologies and will actively evaluate them for potential opportunities to collect data.
Why Cloudburst?
At Cloudburst we want to minimize our software engineers working on pixel-pushing and to maximize time spent understanding our domain and building products to help our customers investigate and prevent fraud.
We care about developing and sponsoring our engineers internally. The department adheres to these principles:
Rapid deployment of innovative new techniques for signal generation and attribution
KISS architecture that doesn’t get in developers’ or R&D’s way; we want code to be easy to understand, less abstract, easy to test, fast to deploy, and reducible to automation or simple manual processes
Building a diverse, unconventional team that cross-trains and grows together without ego or sacrifice to work-life balance
What You Will Be Using
Python
Cloud-based infrastructure
3rd party vendor integrations
Novel techniques for data collection using home-grown or discovered tools and frameworks
Hiring Process
Initial email
Initial phone screen with the hiring manager
Take-home test OR link to previous code
Panel interview
Call with CEO
Offer
Investors
Strategic Cyber Ventures
Coinbase Ventures
Bloccelerate
More Info:
https://www.crunchbase.com/organization/cloudburst-technologies-0a3e
https://www.prnewswire.com/news-releases/cloudburst-technologies-raises-3m-in-seed-funding-led-by-strategic-cyber-ventures-joined-by-coinbase-ventures-and-bloccelerate-301817742.html
https://burst.cloud/
https://open.spotify.com/episode/2cv1Is77s8jGLtHPPYRLPU
Job Type: Full-time
Pay: $115,000.00 - $150,000.00 per year
Benefits:
Dental insurance
Flexible schedule
Health insurance
Paid time off
Vision insurance
Compensation package:
Stock options
Experience level:
3 years
Schedule:
Choose your own hours
No nights
No weekends
Work Location: Remote","$132,500 /yr (est.)",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Stark Dev, LLC",#N/A,"Plano, TX",Data Engineer/Analyst / W2 /USC or GC (GC EAD) or H4 holders,"This position is open for United States Citizens or Green Card holders (GC EAD)/H4 EAD ONLY.
This is an on-site position in Plano/Dallas
CONTRACT W2
Top Skills Details
1) Experience working on a data migration project as a Data Analyst.
- This person will be working on their Permitting, Planning, and Inspection System Project. They are moving from a legacy permitting system, TRAKIT, to a completely new Salesforce application, Clariti. (TRAKIT and Clariti experience not required)
2) Experience doing data discovery, classification, verifying data, mapping rules
- On this project this team will be moving all of the historical data from the old application, TRAKIT, to the new application Clariti.
3) Proficient with SQL and writing SQL queries
\* Interpret data, analyze results using statistical techniques and provide ongoing reports
\* Develop and implement databases, data collection systems, data analytics and other strategies that optimize statistical efficiency and quality
\* Acquire data from primary or secondary data sources and maintain databases/data systems
\* Identify, analyze, and interpret trends or patterns in complex data sets
\* Filter and “clean” data by reviewing computer reports, printouts, and performance indicators to locate and correct code problems
\* Work with management to prioritize business and information needs
\* Locate and define new process improvement opportunities
Drug Test Required
false
Go To Work
false
Workplace Type
On-site
Experience Level
Expert Level
Job Type: Contract
Pay: $55.00 - $60.00 per hour
Schedule:
Monday to Friday
Application Question(s):
What is your visa status?
Work Location: In person",$57.50 /hr (est.),1 to 50 Employees,Company - Private,#N/A,#N/A,#N/A,Unknown / Non-Applicable
"Fresh Consulting
3.9",3.9,"Menlo Park, CA",Data Engineer,"Fresh Consulting is a design-led, software development and hardware engineering company, offering end-to-end digital services to help companies innovate. We bring together amazing UX designers, sophisticated developers, digital strategists, and top-notch engineers to help companies create fresh experiences that connect humans, systems, and machines. We’ve been growing fast and need someone to help us continue to manage the delivery of high-quality work in a fast-paced environment.
See more at freshconsulting.com Visit freshconsulting.com/portfolio to see our project work across several industries.
View and apply to all jobs - https://freshconsulting.applytojob.com/apply/ or visit freshconsulting.com/careers
Title: Data Engineer
Duration: 6 months with possible extension
Location: Onsite Menlo Park, CA
Benefits: Employee benefits at 100% including Medical, PTO, Holiday Pay, 401K Plan, and much more!
Hours: Minimum 40 Hours/Week
Role:
Design, construct, install, test, and maintain highly scalable data management systems.
Ensure systems meet business requirements and industry practices.
Design, implement, automate, and maintain large-scale enterprise data ETL processes.
Build high-performance algorithms, prototypes, predictive models, and proof of concepts.
Skills:
5+ years of work experience as a Data Engineer.
Ability to work as part of a team, as well as work independently or with minimal direction.
Excellent written, presentation, and verbal communication skills.
Collaborate with data architects, modelers, and IT team members on project goals.
Strong PC skills including knowledge of Microsoft SharePoint.
Process certification, such as Six Sigma, CBPP, BPM, ISO 20000, ITIL, and CMMI.
Education: BSCSE or related.
FRESH-
Work on engineering and research assignments with F500 companies and startups.
The relationships that we have created with our clients are one of a kind.
We help solve problems in many technologies focusing on R&D, product development, and manufacturing.
We work with the most cutting-edge and latest technologies from AR/VR to Autonomous technologies.
Closely working with our clients, we believe that long-term investments are extremely important to maintain the culture we together have created.
We’re a handpicked team of Engineers, digital strategists, designers, and developers united together in creating a fresh experience. Whether we are strategizing, designing, developing, or analyzing, our integrated team works as an extension of yours to improve your impact, your usability, and your customer conversion. In the process, we collaborate with you to get to know your business, understand your industry, and incorporate your big ideas into memorable experiences that keep your customers coming back for more.
Equal employment opportunity: All qualified persons will be considered for employment without regard to race, color, religion, sex, national origin, age, marital status, familial status, gender identity, sexual orientation, disability for which a reasonable accommodation can be made or any other status protected by law. Assistance will be gladly provided upon request for any applicant with sensory or non-sensory disabilities.
Fresh Consulting is a participating E-Verify company.
freshconsulting.com
Compensation offered will be determined by factors such as location, level, job-related knowledge, skills, and experience. Range $70/hr - $80/hr.
ylM5WIC1Wr",$75.00 /hr (est.),201 to 500 Employees,Company - Private,Management & Consulting,Business Consulting,2007,$25 to $100 million (USD)
NAVA TECH LLC,#N/A,Remote,Azure Data Engineer,"Azure Data Engineer
Remote
Long Term
Note: Need 10+ years of experience
Sound skills and hands on experience with Azure Data Lake, Azure Data Factory, SQL Data Warehouse Azure Blob, Azure Storage Explorer
Proficient in creating Data Factory pipelines for on-cloud ETL processing; copy activity, custom Azure development etc.
Knowledge of Azure Data Catalog, Event Grid, Service Bus, SQL and Synapse
Experience using Azure Databricks platform.
Experience with Python programming.
Experience using pandas and numpy for data engineering and data cleansing;
Ability to troubleshoot the job scheduler and compute clusters.
Experience with databricks CLI and secrets module.
Experience with Azure Blob storage access configuration.
p l e a s e s h a r e r e s u m e s t o m o h a m m e d (a t) n a v a t e c h (d o t) u s O R 4 4 3 5 3 7 9 8 3 5
Job Type: Contract
Pay: $60.00 - $65.00 per hour
Experience level:
10 years
Schedule:
8 hour shift
Experience:
Informatica: 1 year (Preferred)
SQL: 1 year (Preferred)
Data warehouse: 1 year (Preferred)
Work Location: Remote",$62.50 /hr (est.),#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Maven Workforce
4.1",4.1,"Alpharetta, GA",Data Engineer,"Must Have skills:
Building Data Pipeline exp is a must
ETL Tools – SSIS, Alteryx
Data modelling
SQL Server development
Microsoft SQL Stack
Responsibilities:
Data acquisition and ingestion - Identify data sources and build pipelines using various ETL tools such as but not limited to, SSIS, and Alteryx. Data sources including but not limited to SQL Server, SAP, Teradata, Hadoop\Hive, PostgreSQL, Oracle and flat files.
Identifying ways to improve data reliability, efficiency and quality by various data solution techniques.
Expertise in Data project management with JIRA stories. Work as a liaison between business and IT to ensure successful and timely completion of the projects.
Assist in defining the data architecture framework, standards and principles, including modeling, metadata, security and reference data.
Create and optimize data models to support various business applications.
Reviewing modifications of existing data systems for cross-compatibility.
Automate and support workflows to ensure timely delivery.
Must Have:
5+ years of SQL Server development experience.
3+ years ALTERYX Admin /User management experience and advance workflow management.
5+ years data modeling experience.
5+ years of ETL experience.
5+ years of experience in working on more than one database technologies Microsoft SQL server, Teradata.
2+ years big data experience, Hadoop, Hive, Spark
Expert knowledge of data warehousing.
DESIRED SKILLS:
BI Lifecycle management
Working understanding of Microsoft VBA, HTML, Python
Data model development using ERWIN
Job Type: Contract
Salary: $50.00 per hour
Ability to commute/relocate:
Alpharetta, GA 30005: Reliably commute or planning to relocate before starting work (Required)
Experience:
Building Data Pipeline: 8 years (Required)
ETL Tools – SSIS, Alteryx: 7 years (Required)
Data modelling: 6 years (Required)
SQL Server development: 8 years (Required)
Microsoft SQL Stack: 8 years (Required)
Work Location: One location
Speak with the employer
+91 7328456015",$50.00 /hr (est.),51 to 200 Employees,Company - Private,Human Resources & Staffing,HR Consulting,2008,Unknown / Non-Applicable
"Procore Technologies
4.5",4.5,Oregon,Staff Data Engineer,"Job Description

What if you could use your technology skills to develop a product that impacts the way communities' hospitals, homes, sports stadiums, and schools across the world are built? Construction impacts the lives of nearly everyone in the world, and yet it's also one of the world's least digitized industries, not to mention one of the most dangerous. That's why we're looking for a talented Staff Data Engineer to join Procore's journey to revolutionize a historically underserved industry.
As a Staff Data Engineer, you'll design and develop data products for Procore Data Platform data management area. You'll be part of the high-performance team of Data Engineers and will collaborate with platform engineers and product leaders.
This position will report to our Senior Manager of Data Engineering, and can be based remotely from any US location. We're looking for someone to join our team immediately.
What you'll do:
Lead the design and development of big data predictive analytics using object-oriented analysis, design and programming skills, and design patterns
Implement ETL workflows for data matching, data cleansing, data integration, and management
Maintain existing data pipelines and develop new data pipelines using big data technologies
Develop and maintain tables and data models in SQL, abstracting multiple sources and historical data across varied schemas to a format suitable for further analysis
Responsible for leading the effort to continuously improve the reliability, scalability, and stability of the enterprise data platform
Contribute to and lead the continuous improvement of the software development framework and processes by collaborating with Quality Assurance engineers
Deliver observable, reliable, and secure software, embracing the ""you build it, you run it"" mentality, focusing on automation and GitOps
Participate in daily standups, team meetings, sprint planning, and demo/retrospectives while working cross-functionality with other teams to drive the innovation of our products
Apply data governance framework, including the management of data, data compliance operating model, data policies, and standards
What we're looking for:
BS degree in Computer Science, a similar technical field of study, or equivalent practical experience; MS or Ph.D. degree in Computer Science or a related field is preferred
5+ years of experience in a Data Engineering position
Strong expertise with 3+ years of experience building enterprise techniques for large-scale distributed system design and data processing, including:
Building data pipelines with Databricks as the source
Building and maintaining data warehouses in support of BI tools (Snowflake, dbt, Tableau)
Building data pipeline framework for data workflow to process large data sets and Real-Time & Batch Data Pipeline development
Experience in processing structured and unstructured data into a form suitable for analysis and reporting with integration with a variety of data metrics providers ranging from advertising, web analytics, and consumer devices
Desire to be actively hands-on with code, using Java, Python (80%), and SQL, along with willingness and passion for mentoring junior engineers and performing code reviews
Possess familiarity with AWS-managed services for data (Glue, Athena, Data Pipeline, Flink, Spark) and Snowflake

Additional Information

Base Pay Range $147,200-$202,400. Eligible for Bonus Incentive Compensation. Eligible for Equity Compensation. Procore is committed to offering competitive, fair, and commensurate compensation, and has provided an estimated pay range for this role. Actual compensation will be based on a candidate’s job-related skills, experience, education or training, and location.
Perks & Benefits
At Procore, we invest in our employees and provide a full range of benefits and perks to help you grow and thrive. From generous paid time off and healthcare coverage to career enrichment and development programs, learn more details about what we offer and how we empower you to be your best.
About Us
Procore Technologies is building the software that builds the world. We provide cloud-based construction management software that helps clients more efficiently build skyscrapers, hospitals, retail centers, airports, housing complexes, and more. At Procore, we have worked hard to create and maintain a culture where you can own your work and are encouraged and given resources to try new ideas. Check us out on Glassdoor to see what others are saying about working at Procore.
We are an equal-opportunity employer and welcome builders of all backgrounds. We thrive in a diverse, dynamic, and inclusive environment. We do not tolerate discrimination against employees on the basis of age, color, disability, gender, gender identity or expression, marital status, national origin, political affiliation, race, religion, sexual orientation, veteran status, or any other classification protected by law.
If you'd like to stay in touch and be the first to hear about new roles at Procore, join our Talent Community.","$174,800 /yr (est.)",1001 to 5000 Employees,Company - Public,Information Technology,Enterprise Software & Network Solutions,2002,Unknown / Non-Applicable
"Deako
4.9",4.9,"Seattle, WA",Data Engineer II,"About Deako
Deako is delivering a revolutionary plug-n-play smart home platform with a laser focus on the untapped new home construction market. We make smart lighting so easy to upgrade that even those who would have never considered smart lighting are making it happen. We've built a company based on trust; where forming personal relationships is key to our success.
Software at Deako
The software team is a tight-knit team of smart, dedicated people. We are customer focused, we ship often, and are constantly asking “why.” We are passionate about the software we write. We work closely with other Deako teams. Developers at Deako are always looking for a better way and understand that no code is perfect.
Data at Deako
We believe that Data and Software go hand in hand. That's why the Data and Software teams work closely together to ensure we're collecting the right data, and getting it to the right people. Data is new at Deako, and we are working to make it a cornerstone of our company. We want every team at Deako to have a data-driven mindset.
Day to Day Expectations:
Participate in the code review process in our DBT repository
Build maintainable, testable SQL queries for various dashboards
Help maintain, contribute to and improve our data infrastructure and existing pipelines
Help maintain and improve our CI/CD pipelines
Responsible for obtaining, cleaning, and munging data and getting it into a form that our data analysts can access and analyze
Participate in meetings with stakeholders around data collection and cleaning

Must Have:
Demonstrable knowledge in SQL + Some Programming Language (Typescript, Python, Ect)
Demonstrates a high level autonomy and willingness to learn
1+ years of experience working as a Data Analyst/Engineer or Comparable field.
Experience with git, dbt
Nice to Have:
Experience in Snowflake, Fivetran, Hightouch
Experience with Gitlab CI
Experience with geospatial data
Stock Options
Hybrid work environment (Office + Remote)
Medical/Dental/Vision/Life/401K
Unlimited PTO
Free Snacks/Coffee/Drinks (Non-Alcoholic and Alcoholic)
Quarterly Company Parties","$115,000 /yr (est.)",1 to 50 Employees,Company - Private,Information Technology,Computer Hardware Development,2015,$5 to $25 million (USD)
"PRIMUS Global Services, Inc
4.1",4.1,"Austin, TX","Data Engineer – Snowflake, SQL – REMOTE WORK 43357","We have an immediate long-term opportunity with one of our key clients for a position of Senior Data Engineer, to work on a remote basis.

The ideal applicant must have extensive experience with Snowflake, SQL and Multiple ETL tools.

**ALL successful candidates for this position are required to work directly for PRIMUS. No agencies please**

For immediate consideration, please contact:

Tanya Khatri
PRIMUS Global Services
Direct: 972-200-4514
Phone No: 972-753-6500 Ext: 258
Email: jobs@primusglobal.com","$89,729 /yr (est.)",501 to 1000 Employees,Private Practice / Firm,Information Technology,Information Technology Support Services,2002,$5 to $25 million (USD)
"Orange County's Credit Union
4.0",4.0,"Santa Ana, CA",Data Engineer,"Great Opportunity At Orange County's Credit Union
Must reside in the state of CA, AZ, NV or TX.
Are you looking to join a dynamic, fast-paced team environment with a culture of collaboration and belonging? If so, let’s talk.
Orange County's Credit Union is now seeking a talented and driven individual to accelerate our efforts and be a major part of our team and culture.
Our team members are grounded in core values, have a strong capacity to learn, the energy to get things done, and bring real world experiences to help us think in new ways. Orange County's Credit Union actively invest in our team members to support their long-term growth so they can continue to advance our mission and achieve their highest potential.
Are you passionate about the future? Are you a data engineer who specializes in wrangling a wide range of data into versatile, accessible sources of knowledge? If yes, PLEASE APPLY IMMEDATELY!
More about Orange County's Credit Union:
Workplace Excellence. Through our associates' opinions and voices, Orange County's Credit Union is proud to be recognized year over year as one of the best places to work in Orange County and is a recipient of the Peter Barron Stark Best of the Best Award for highest associate satisfaction in the workplace.
As a leading financial service provider with over 80 years of experience serving 117,000+ members, Orange County's Credit Union is currently over $2 billion in assets & growing. Generous benefits include paid health insurance, time-off benefits, 401(k), and a professional, friendly work environment (with remote and hybrid options) focused on achieving goals, recognizing successes and excelling at member service.
Putting People First: Connect, Discover, Deliver & Wow is Orange County’s Credit Union mantra. If you’re passionate about serving people, this role is rewarding, brings purpose, and the opportunity to make a difference!
Overview:
Are you our next Data Engineer? With your strong understanding of financial services operations (e.g., banking, asset management, insurance, mortgage, consumer & business lending) you will be part of an innovative team that will architect, design and implement data analytics solutions to further advance the organization’s strategic goals. In collaboration with Business and IT partners, you will support our efforts in re-engineering, optimizing and advancing the organization’s data platform with modern cloud-based analytics technologies that will address near-term and future business needs. Be part of our vision to advance data-driven insights and decision making for our mission driven organization.
Essential Functions:
Collaborate with delivery team and engage with organizational stakeholders (Business and IT) to design, develop and deliver end-to-end enterprise data analytics solutions to enable data-driven insights and decision making.
Translate business requirements to technical solutions by applying technical knowledge and strong business acumen.
Solve business problems and complex data requirements/challenges by incorporating standards and best practices into engineering solutions, and leveraging modern data science programming languages (e.g., SQL, Python, R, Scala, SAS) and Azure data and analytics services.
Develop and implement database designs (logical and physical) and data models (normalized and dimensional) to support the new analytics platform.
Design, implement and maintain data ingestion/integration and end-to-end data pipeline processes using Azure technologies for a wide variety of traditional and non-traditional data sources/formats (structured, unstructured, and semi-structured) through various protocols (e.g., REST, SOAP, SFTP, MQ, etc).
Technical Must Haves for this Role:
5+ years of experience in Information Technology within a medium to large enterprise with complex business and IT environment.
3+ years of experience as a Data Engineer working with cross-functional teams (within IT and/or Business) on enterprise level business intelligence/data analytics implementations using Azure cloud-based analytics platforms/technologies (including hands-on experience with Microsoft/Azure stack, e.g., Synapse, Data Factory, Data Bricks, Data Lake, Data Catalog, SSIS, SQL, etc., and NoSQL databases).
3+ years of hands-on experience in designing, implementing and maintaining data ingestion /integration and end-to-end data pipeline using Azure technologies for a wide variety of traditional and non-traditional data sources/formats (structured, unstructured, and semi-structured) through various protocols (e.g., REST, SOAP, SFTP, MQ, etc.).
2+ years of experience working with and developing database designs (logical and physical) and data models (normalized and dimensional) for data warehouse, data marts and operational data stores.
2+ years of hands-on experience working with data science programming languages (e.g., SQL, Python, R, Scala, SAS).
Experience working in an agile delivery environment with working knowledge of continuous integration/continuous delivery (CI/CD) and DevOps practices.

The targeted hourly range is $36.55 - $54.83. Final offer will be determined based on experience, education, training/certifications and specialized skills.

We perform thorough background checks and credit checks. EOE.","$92,145 /yr (est.)",201 to 500 Employees,Nonprofit Organization,Financial Services,Banking & Lending,1938,$25 to $100 million (USD)
