company,company_rating,location,job_title,job_description,salary_estimate,company_size,company_type,company_sector,company_industry,company_founded,company_revenue
"Maven Workforce
4.1",4.1,"McLean, VA",Data Engineer,"MUST HAVES: Hands-on experience with Informatica PowerCenter and/or Informatica Intelligent Cloud Services (IICS), Cloud Data Integration (CDI) , Cloud AWS,UNIX scripting, and any other ETL tools.
Job responsibilities: –
The candidates will be having the IICS module of Informatica more than any other platform modules.
Strong hands-on experience building ETL pipelines and Data Replication
3+ yrs of experience with IICS is required.
Must be hand Ons with AWS services like ECS,S3,EKS etc.
Cloud Data Integration is also required.
Data Engineering Background experience with Spark, Hive is also required.
Preferred:
SQL is preferred, but basic knowledge is required
Job Type: Contract
Salary: $60.00 per hour
Ability to commute/relocate:
Mclean, VA 22101: Reliably commute or planning to relocate before starting work (Required)
Experience:
Informatica PowerCenter: 7 years (Required)
Informatica Intelligent Cloud Services (IICS): 7 years (Required)
Cloud Data Integration (CDI): 7 years (Required)
UNIX scripting: 7 years (Required)
ETL tools: 7 years (Required)
Work Location: One location
Speak with the employer
+91 7328456015",$60.00 /hr (est.),51 to 200 Employees,Company - Private,Human Resources & Staffing,HR Consulting,2008,Unknown / Non-Applicable
"Spartan Technologies
3.4",3.4,"Kansas City, MO",Data Engineer I,"Spartan Technologies, Inc. - Kansas City, MO
Applicants Need to Know
100% remote in East Coast or Central US only
No Sponsorship
Contract to Hire
Hourly Rate: $45 on W2
Data Engineer I
The Data Engineer is responsible for processing structured and unstructured data, validating data quality, and developing and supporting data products for analytics. Brings together data from different sources into a common dataset with common KPIs and dimensions for stakeholders. Understands the analytics challenges that the marketing organization faces in their day-to-day work and partners with them to design viable data solutions.
Your Job
Gathers and processes raw, structured, semi-structured, and unstructured data using batch and real-time data processing frameworks.
Understand the existing source system data models and perform end to end data validation to maintain accuracy.
Implements and optimizes data solutions in enterprise data warehouses and big data repositories.
Ensures data quality and implements tools and frameworks for automating the identification of data quality issues.
Develop re-useable processes that can be leveraged and standardized for multiple instances
Works with internal and external data providers on data validation providing feedback and making customized changes to data feeds and data mappings.
Recommends improvements to processes, technology, and interfaces that improve the effectiveness of the team and reduce technical debt.
Ensure performance by monitoring existing workflows to ensure they are working correctly and that they reconcile with the source.
Design and develop ETL workflows and datasets to be used in extracts by our BI reporting tool Tableau.
Will write complex SQL queries with multiple joins to automate/manipulate these reporting extracts
Works in partnership with marketing stakeholders concerning the accuracy of data and efficiency of processes
Qualifications
Working experience with data modelling, data access, schemas, and data storage techniques within Snowflake
Working experience with batch and real-time data processing frameworks
Working experience working with relational databases such as SQL
Working experience with business intelligence tools and platforms
Working experience with data quality tools
Experience with ETL processes and tools
Desirable:
Working experience with Snowflake
Working experience with Google Analytics BigQuery
Working Experience with Tableau Server
Working experience with SQL Server Integration Services",$45.00 /hr (est.),1 to 50 Employees,Company - Private,Information Technology,Information Technology Support Services,2007,$5 to $25 million (USD)
"PRIMUS Global Services, Inc
4.1",4.1,"Minneapolis, MN","Data Engineer – Hadoop, Python – REMOTE WORK 43198","We have an immediate long-term opportunity with one of our key clients for a position of Data Engineer, to work on a remote basis.

The ideal applicant must have extensive experience with Python, Hadoop, Hive and SQL.

**ALL successful candidates for this position are required to work directly for PRIMUS. No agencies please**

For immediate consideration, please contact:

Tejaswini
PRIMUS Global Services
Direct: 972-798-2662
Desk: 972-753-6500 Ext: 204
Email: jobs@primusglobal.com","$91,633 /yr (est.)",501 to 1000 Employees,Private Practice / Firm,Information Technology,Information Technology Support Services,2002,$5 to $25 million (USD)
"Rite Pros
3.4",3.4,"Portland, ME",Big Data Engineer,"Big Data Engineer with Bachelor’s degree in Computer Science, Computer Information Systems, Information Technology, or a combination of education and experience equating to the U.S. equivalent of a Bachelor’s degree in one of the aforementioned subjects.
Job Duties:
Define and manage the data architecture framework, standards, and principles, including modeling, metadata, security, reference, and master data.
Define reference architecture, and models to provide a common vocabulary, reusable components, and industry best practices.
Create solution frameworks integrating large or complex data sets.
Lead all data modeling efforts within DataBricks, including the design of data structures and the identification of business transformation logic.
Analyzing and translating business requirements into conceptual and fully detailed logical data models.
Creating logical data models based on existing applications and databases.
Working with business architects, and data stewards to capture business requirements in a Logical Data Model.
Transform the logical representation of the model into a physical representation and work with data engineering team to instantiate and manage the data.
Contribute to assessment of appropriate data platform(s) for solutioning efforts.
Collaborate with the BI and Analytics teams on creating the optimized, reusable semantic model, complete with metadata and lineage information.
Define and govern data modeling and design standards, tools, best practices, and related development for enterprise data models
Maintain the metadata - the ""data about the data"" describing the data model, its structure, and semantics
Recommend data and design patterns for common business functionality
Assist in multi-phase roadmaps within and across functional teams
Provide insight and technology recommendations that result in enterprise solutions and architectural risk mitigation.
Contribute to innovation strategies by exploring, investigating, recommending, benchmarking and implementing new data centric technologies for the platform.
Identify, design, and implement internal process improvements such as automation of manual processes, optimization of data delivery and re-design of existing infrastructure for greater scalability.
Build the infrastructure and processes required for optimal extraction, transformation, and loading of data from a wide variety of data sources using SQL and/or other data technologies.
Create and maintain data-related documentation (e.g. data dictionaries, data maps, data models etc.)
Work with data engineering and analytics experts to strive for greater functionality in our data systems and incorporation of industry best practices
Work experience / Technologies required for the position :
Experience building and optimizing Big Data, Data pipelines, architectures and data sets.
Experience performing root cause analysis on internal and external data and processes to answer specific business questions and identify opportunities for improvement.
Strong analytic skills related to working with unstructured datasets.
Build processes supporting data transformation, data structures, meta data, dependency and workload management.
A successful history of manipulating, processing and extracting value from large disconnected data sets.
Working knowledge of message queuing, stream processing, and highly scalable Big Data, data stores.
Experience supporting and working with cross-functional teams in a dynamic environment.
Experience in a Data Engineer or similar roles, who has attained a Bachelor’s degree in Bachelor’s degree in Engineering, Computer Science, Information Technology, related field or equivalent work experience.
Experience with big data tools: Hadoop, Spark, Kafka, etc.
Experience with relational SQL and NoSQL databases, including Postgres and Cassandra.
Experience with AWS cloud services: EC2, EMR, RDS, Redshift
Experience with stream-processing systems: Storm, Spark-Streaming, etc.
Experience with object-oriented/object function scripting languages: Python, Java, C++, Scala, etc.
Work location is Portland, ME with required travel to client locations throughout USA.

Rite Pros is an equal opportunity employer (EOE).

Please Mail Resumes to:
Rite Pros, Inc.
565 Congress St, Suite # 305
Portland, ME 04101.
Email: resumes@ritepros.com","$97,894 /yr (est.)",1 to 50 Employees,Company - Private,Information Technology,Information Technology Support Services,#N/A,Less than $1 million (USD)
Breadboard,#N/A,"New York, NY",Data Engineer,"About Us
We’re on a mission to revolutionize the global electronics supply chain.
During the pandemic we saw how the inefficiencies in electronics manufacturing can have massive global impact. From over $200B lost in car manufacturing to delays on laptops, gaming systems and much more.
At Breadboard we are rethinking the electronics supply chain down to the finest detail. We’re designing the new operating system in which this entire system will run. We’ve already secured seed funding and are now looking to expand our engineering team to help us set the foundation for the future.
Why work with us?
As a part of our team, you will have the unique opportunity to design and implement the data platform for Breadboard, a critical component in our business.
As one of the first data engineers to join the Breadboard team you will be partnering with the CTO, our founding engineers, and will set the foundation for the design of the operating system for the electronics supply chain.
You will be involved in all aspects of the software development process, architectural decisions, recruiting, and building the organization in general.
We’re a tight-knit, intense team and you will have a ton of end to end ownership.
Work with seasoned founders who have had successful exits.
This is not only a unique opportunity for someone who wants to get their hands dirty, but also take that step back and collaborate with the executive team on setting a strategic future.
You’ll be responsible for
Data Management: Develop and automate robust data acquisition, processing, and normalization pipelines from various sources to ensure data quality and consistency.
Database and ETL Architecture: Design, implement, and optimize a database system for efficient data storage, retrieval, and analysis.
Collaboration on Machine Learning: The prospects of working with data scientists to leverage extracted data features, contributing to the development and refinement of a machine learning model for component matching.
API and UI Integration: Collaborate with the software development team to facilitate seamless integration between the database, machine learning models, and user interface.
Continuous Improvement and Compliance: Monitor system performance and user feedback for continuous improvements, while ensuring adherence to data privacy and security standards.

Requirements
Experience: A minimum of 3-5 years of experience in a data engineering role, preferably in the electronics, manufacturing industry or supply chain industry.
Technical Skills: Proficiency in SQL and experience with database design, data modeling, and performance optimization. Strong coding skills in a major programming language, such as Python or TypeScript. Experience with data processing tools and libraries (e.g., pandas, Spark). Experience with pipeline and workflow orchestration tools, such Airflow. Experience with Snowflake or similar cloud-based data warehousing solutions.
Data Acquisition and Processing: Experience with data acquisition methods, such as APIs and web scraping. Familiarity with data cleaning, normalization, and feature extraction techniques.
Machine Learning: Familiarity with machine learning concepts and algorithms, and experience collaborating with data scientists or machine learning engineers.
API Development: Experience with API development and integration, preferably in a microservices architecture.
Data Governance: Knowledge of data privacy and security regulations, and experience implementing data governance measures.
Bonus Points
Entrepreneurial mindset (we encourage all employees to be future founders and this can be a great stepping stone towards that goal).
Customer-centric and passionate about helping small businesses grow.
Previous experience at a high-growth, fast-paced startup.
Experience with our stack (and some others that may be included shortly):
React, Material UI, Typescript, CSS
NestJS, GraphQL, TypeORM, Knex.js, Objection.js, PostgreSQL, gRPC, Kafka
AWS, Docker, Kubernetes, Helm, Github Actions, CI/CD pipelines.
Compensation + Benefits
Competitive cash compensation
Stock ownership at a fast growing company
Health/dental/vision insurance—100% coverage option
The ability to push for other benefits you think are important
Our Engineering Culture
Openness to diverse opinions and backgrounds - Testing our assumptions
Supported career growth with a high emphasis on learning and mentorship
Lean development
End to end ownership and accountability. We’re all going to make mistakes. It’s about how you own up to them and learn from them.

Equal Opportunity Employer
Breadboard Software does not discriminate in employment on the basis of race, color, religion, sex (including pregnancy and gender identity), national origin, political affiliation, sexual orientation, marital status, disability, genetic information, age, membership in an employee organization, retaliation, parental status, military service, or other non-merit factor.",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"Green Worldwide Shipping LLC
3.7",3.7,"Aurora, CO",GEM Data Engineer,"About Green
“Global Reach with a personal touch”, that’s the foundation on which four partners (and long-time friends) agreed to when they started Green Worldwide Shipping back in 2008. This ethos has allowed Green to Grow to a 200+ strong team with 15 offices across the US and growing.At green we are a family of innovative problem-solvers who communicate freely to present creative solutions in an environment of trust, respect, and integrity. We are dedicated to customer service, passionate about logistics, and committed to sustainable growth while inspiring others.
Why this role is special..
GEM (Green Engineered Management) is a technology solutions department that supports various commercial technology products, data management, and development for Green Worldwide Shipping.We are seeking a skilled and experienced Data Engineer to join our dynamic team. As a Data Engineer, you will be responsible for designing, developing, and maintaining our data infrastructure and various technology systems to support efficient data processing and analysis. Your expertise in SQL, CargoWise, database management, Altova Flowforce Server, Altova Mapforce ETL software, Python and C#, along with experience in EDI/API connection protocols integration, will be instrumental in achieving success in this role.
How you will be successful…
Design, develop, and maintain data pipelines and ETL processes to extract, transform, and load data from various sources into our databases using Altova Mapforce ETL software.
Collaborate with cross-functional teams to understand data requirements and provide optimal data solutions.
Develop and optimize SQL queries to retrieve and manipulate data from databases, ensuring efficient data retrieval and storage.
Implement and integrate EDI/API connection protocols to enable seamless data exchange between internal and external systems.
Monitor and maintain the performance, availability, and integrity of the databases and data infrastructure.
Support for reporting, document modification, workflow and database support for internal ERP.
Troubleshoot and resolve data-related issues, including data quality and data integration problems.
Implement data security measures and ensure compliance with data privacy regulations.
Stay updated with industry best practices and emerging technologies in data engineering and incorporate them into the data infrastructure.
Provide technical guidance and support to other team members on data-related projects.
Collaborate with data analysts and data scientists to understand data requirements and support their data exploration and analysis needs.
Create and maintain documentation related to data pipelines, database schemas, and data transformation processes.
What you will bring….
Bachelor's degree in Computer Science, Information Systems, or a related field.
Preferred experience in CargoWise (or related ERP) with reporting, document modification, workflow and database support
Proven experience working with SQL and databases, preferably MySQL.
Prefer strong knowledge and hands-on experience with Altova Flowforce Server and Altova Mapforce ETL software, or related applications.
Experience in integrating and working with EDI/API connection protocols.
Proficiency in Python and/or C# (optional but preferred).
Familiarity with data modeling concepts and techniques.
Experience with data warehousing concepts and technologies.
Excellent problem-solving and analytical skills.
Strong attention to detail and the ability to work in a fast-paced environment.
Effective communication skills to collaborate with cross-functional teams.
Ability to work independently and prioritize tasks effectively.
Preferred Skills:
*
Experience with cloud-based data platforms (e.g., AWS, Azure, Google Cloud Platform).
Knowledge of big data technologies (e.g., Hadoop, Spark) and distributed computing.
Familiarity with data visualization tools (e.g., Tableau, Power BI).
Experience with version control systems (e.g., Git).
Understanding of Agile development methodologies.
What we offer:
Employee High Deductible Health Plan (HDHP) currently paid for 100% by Green.
$1,800 contributed to employee HSA Account, if on HDHP.
Employee Dental provided by Green.
Option to purchase disability insurance.
Paid life insurance and option to buy-up.
401(K) and company match.
Parental Leave Program.
Monthly recognition points to give/receive, which can be converted to gift cards.
Tuition Reimbursement Program.
Weekly fruit baskets in office locations
A tree planted for every new employee to Trees.org
Hybrid work schedule.
Wellbeing Program.
Training and Development.
Access to Mentorship Program.
Green Worldwide Shipping, LLC (Green) is committed to the full inclusion of all qualified individuals. As part of this commitment, Green will ensure that persons with disabilities are provided reasonable accommodations. If reasonable accommodation is needed to participate in the job application or interview process and/or to perform essential job functions, please contact Faye Hughes, Head of People and Culture at faye.hughes@greenworldwide.com.Green is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
Requirements
Bachelor's degree in Computer Science, Information Systems, or a related field.
Preferred experience in CargoWise (or related ERP) with reporting, document modification, workflow and database support
Proven experience working with SQL and databases, preferably MySQL.
Strong knowledge and hands-on experience with Altova Flowforce Server and Altova Mapforce ETL software, or related applications.
Experience in integrating and working with EDI/API connection protocols.
Proficiency in Python and/or C# (optional but preferred).
Familiarity with data modeling concepts and techniques.
Experience with data warehousing concepts and technologies.
Excellent problem-solving and analytical skills.
Strong attention to detail and the ability to work in a fast-paced environment.
Effective communication skills to collaborate with cross-functional teams.
Ability to work independently and prioritize tasks effectively.
Preferred Skills:
Experience with cloud-based data platforms (e.g., AWS, Azure, Google Cloud Platform).
Knowledge of big data technologies (e.g., Hadoop, Spark) and distributed computing.
Familiarity with data visualization tools (e.g., Tableau, Power BI).
Experience with version control systems (e.g., Git).
Understanding of Agile development methodologies.
Summary
GEM (Green Engineered Management) is a technology solutions department that supports various commercial technology products, data management, and development for Green Worldwide Shipping. We are seeking a skilled and experienced Data Engineer to join our dynamic team. As a Data Engineer, you will be responsible for designing, developing, and maintaining our data infrastructure and various technology systems to support efficient data processing and analysis. Your expertise in SQL, CargoWise, database management, Altova Flowforce Server, Altova Mapforce ETL software, Python and C#, along with experience in EDI/API connection protocols integration, will be instrumental in achieving success in this role.
Job Type: Full-time
Pay: $60,000.00 - $75,000.00 per year
Benefits:
401(k) matching
Dental insurance
Employee discount
Flexible spending account
Health insurance
Health savings account
Life insurance
Paid time off
Professional development assistance
Tuition reimbursement
Vision insurance
Experience level:
4 years
Schedule:
Monday to Friday
Ability to commute/relocate:
Aurora, CO 80014: Reliably commute or planning to relocate before starting work (Required)
Experience:
SQL/MySQL (Required)
ETL Software (Preferred)
Data warehouse (Preferred)
Python/C# (Preferred)
Work Location: Hybrid remote in Aurora, CO 80014","$67,500 /yr (est.)",51 to 200 Employees,Company - Private,Transportation & Logistics,Shipping & Trucking,2008,$25 to $100 million (USD)
"ProIT Inc.
5.0",5.0,"Bellevue, WA",Azure Data Engineer,"Data Engineering experience primarily on Spark. Someone who has worked on Azure cloud with knowledge on Azure DEVOPS (CI/CD & Infrastructure as a code), ADF, ADW & Power BI. Apache Nifi will be good to have.Power BI: Understand business requirements to set functional specifications for reporting applications Build automated reports and dashboards with the help of Power BI reporting tool Be experienced in tools and systems on MS SQL Server BI Stack, including SSRS and TSQL, Power Query, MDX, PowerBI, and DAX Be able to quickly shape data into reporting and analytics solutions Have knowledge of database fundamentals such as multidimensional database design, relational database design, and more Create functional reporting Study, analyze and understand business requirements in context to business intelligence. Design and map data models to shift raw data into meaningful insights. Utilize Power BI to build interactive and visually appealing dashboards and reports. Spot key performance indicators with apt objectives Run DAX queries and functions in Power BI Should have an edge over making DAX queries in Power BI desktop. Developing visual reports, KPI scorecards, and dashboards using Power BI desktop. Connecting data sources, importing data, and transforming data for Business intelligence.
Spark ,Azure DEVOPS (CI/CD & Infrastructure as a code), ADF, ADW & Power
Job Type: Full-time
Pay: $100,154.64 - $104,132.47 per year
Ability to commute/relocate:
Bellevue, WA 98004: Reliably commute or planning to relocate before starting work (Required)
Experience:
Informatica: 1 year (Preferred)
SQL: 1 year (Preferred)
Data warehouse: 1 year (Preferred)
Work Location: Hybrid remote in Bellevue, WA 98004","$102,144 /yr (est.)",51 to 200 Employees,Company - Private,#N/A,#N/A,#N/A,Unknown / Non-Applicable
"AbleTo
3.7",3.7,"New York, NY",Data Engineer,"About AbleTo
Join our mission-driven organization, where your work matters and a diversity of ideas and backgrounds are welcomed. AbleTo is the leading provider of high quality, technology-enabled behavioral health care. We believe that everyone deserves access to high-quality care and offer a suite of technology-enabled services to empower people to lead better lives through better mental health. A proprietary platform connects individuals with AbleTo highly trained licensed providers who deliver weekly sessions by phone or video supported by an integrated digital experience. Members also have access to mental health coaches, and digital support programs. Our outcomes-focused approach is proven to improve both behavioral and physical health and lower medical costs.

Overview
Data is integral to nearly everything that we do at AbleTo, and as a result the data team plays a key role at our company. As a Data Engineer at AbleTo, you will grow and develop your skills as a data engineer to build a world class data platform to support our mental health care mission.

What You Will Do
Build and maintain batch and real-time ETL pipelines in a Google Cloud Platform architecture (BigQuery, Dataproc, Firestore, Informatica, Python, etc.)
Identify code quality issues and implement tests to improve future processes.
Document orchestration work-flows and create run books
Implement data integrity tests to ensure we are ingesting accurate data.
Implement high-quality test-driven code.
Participate in daily team stand ups and other Agile ceremonies

Key Initiatives over the next 12 months
Data Mart client migration
Data Mart enhancements
Automation of manual day to day operational tasks
Decommission legacy pipelines

Who You Are:
1+ years of experience coding in Python.
Experience working with SQL (structured query language).
Familiarity with structuring and writing ETLs.
Experience working with Orchestration tools (Airflow) and Cloud Databases (BigQuery) is a plus.
Experience working in an Agile Development environment is a plus.
BS in Information Systems, Computer Science or related field is preferred.
You are excited to work with data!
Curiosity to dive deeply into issues and feel empowered to make a meaningful impact at a mission-driven company.
Committed to agile development and value delivery and solid engineering principles, as well as continuously improving our craft.
You are a collaborator. You build and maintain strong, productive working relationships with your customers and stakeholders.
You are empathetic and seek to understand each individual's diversity of background and experience contributes to making up a great team.
You drive to improve yourself and others.
You are excited about learning new languages, tools, techniques and technologies.

Why You Should Join Our Team:
We're proud to be a Great Place to Work-Certified™ company. We want you to show up and feel your best at work, and that means respecting your time outside of work. Our inclusive, flexible workspace prioritizes a work/life balance. We offer competitive salaries, comprehensive health benefits (for full-time employees), and professional perks such as 401K matching, fully funded HRA, and generous time off, including mental health days because your well-being is important to us.
At AbleTo, we're empowering people to get better and stay better. Want to join us? Take the next step in your career by applying for this role today.
The salary range is $40,000 to $90,000. Pay is based on several factors including but not limited to education, work experience, certifications, etc. In addition to your salary, AbleTo offers benefits such as a comprehensive benefits package, incentive and recognition programs, and 401k contribution (all benefits are subject to eligibility requirements).

#LI-Remote
Follow AbleTo on LinkedIn, Twitter, and Instagram!
Please note this job description is not designed to cover or contain a comprehensive listing of activities, duties or responsibilities that are required of the employee for this job. Duties, responsibilities, and activities may change at any time with or without notice.
AbleTo is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or veteran status. AbleTo is an E-Verify company.","$65,000 /yr (est.)",501 to 1000 Employees,Company - Private,Healthcare,Health Care Services & Hospitals,2008,$25 to $100 million (USD)
"Evergreen Residential Holdings, LLC
5.0",5.0,"Dallas, TX",Engineer Data & Analytics,"We are Evergreen Residential, a high growth early-stage institutional investment platform in the single-family residential sector. Our team is collaborative, open-minded and curious. Transparency is a core value, we speak our minds, are responsible for our actions and celebrate our wins. We are serious about the business without taking ourselves too seriously. We look for people who thrive in an entrepreneurial and fast paced environment. If you are self-motivated and mission driven with a 'can do' mindset and see solutions where others may see problems, come and grow with us!
We offer a flexible, empowering culture, competitive compensation and benefits, and potential for career growth through working closely with, and learning from, our experienced leadership team.
As a technical/engineering expert, you pride yourself on being able to quickly build strong business relationships both internally and externally e.g., with the leadership team, current and potential investors. With a passion for keeping current with advancements of the field, you deploy technology and data resources to provide innovative solutions to business needs.
The Role: Priorities can often change in a fast-paced environment like ours. Initial focus is to work with external data purchased, and to harvest internal data and work within Snowflake warehouse for use in our 3rd party property mgt system and BI reporting tool. Overall ensure there is one source of truth.

The role includes, but is not limited to, the following responsibilities:
Designing and implementing data pipelines to extract, transform, and load data from various sources into a centralized data repository
Developing and maintaining data processing and storage infrastructure
Establish productive relationships and effective communications with Company leadership to understand business drivers and align on required outcomes
Collaborating with data analysts to ensure that data is readily available for analysis and modeling
Optimizing database performance and troubleshooting issues as they arise
Implementing data security and access controls to protect sensitive data
Highlight key trends derived from data analysis and be a resource for improving data proficiency throughout the organization
Staying up-to-date with emerging trends and technologies in data engineering
Leverage historical data and predictive models to identify key historical factors that impact critical KPIs, and recommend actions to drive future performance
Ensure scientific method and research are key drivers of the product roadmap
What You Will Bring to the Table:
Knowledge of data modeling, database design, and ETL best practices
At least 3-5 years of experience in data engineering or a related field
Proficiency in one or more programming languages such as Python, Java, or Scala
Experience with data processing and storage technologies such as Hadoop, Spark, Kafka, Snowflake, and NoSQL databases
Experience in real estate investment and/or rental sector highly desirable
Prior experience managing a team of direct reports within the Data Science, Data Engineering, Analytics space in the SFR or Multifamily industry
Significant Experience building, motivating, and retaining a high- performing, flexible and collaborative data and analytics function
Proven hands-on technical background in data science, business intelligence or data engineering with demonstrated strategic impact at an executive level
A strong problem solver with experience building technical strategy and understanding technical tradeoffs and risk
Collaborative team player, you are truly a ""do-er"", happy to be a hands-on problem-solver to move the data program forward
Excellent communication skills – verbal and written
About Evergreen Residential
Founded in 2021, Evergreen Residential is a full-service SFR platform leveraging proven operational practices and the latest technological advances to optimize investor returns and achieve positive outcomes for our residents and the communities in which we operate. We offer a full suite of services, including Investment Management, Asset Origination, and Advisory Services. The firm is headquartered in Dallas with offices in New York City.
The leadership team has extensive experience dating back to the early institutionalization of SFR and unrivaled depth of experience in the complete asset life cycle. We are built to withstand changing market conditions, and our business produces resilient, predictable cash flows and margins. We are committed to charting new paths and using data to achieve best-in-class results. Our business is evergreen.
Beyond financial returns, the Company is committed to measurable impact objectives. We believe that inclusive and equitable management, environmentally sustainable long-term strategies, and resident-focused policies are good business - for our residents, our investors, and our team. We are committed to using environmentally sustainable practices and empowering our residents to improve their financial health.
Our cornerstone values - Accountability, Transparency and Partnership - are built on a foundation of Integrity and provide the roadmap for our daily actions, interactions and decisions.

Equal Opportunities and Other Employment Statements
We are deeply committed to building a workplace and community where inclusion is not only valued, but prioritized. We take pride in being an equal opportunity employer and seek to create a welcoming environment based on mutual respect, and to recruit, develop and retain the most talented people from a diverse candidate pool. All employment decisions shall be made without regard to race, color, religion, gender, gender identity or expression, family status, marital status, sexual orientation, national origin, genetics, neuro-diversity, disability, age, or veteran status, or any other basis as protected by federal, state, or local law.","$98,425 /yr (est.)",51 to 200 Employees,Company - Public,#N/A,#N/A,#N/A,Unknown / Non-Applicable
"The Bouqs Company
3.1",3.1,"Marina del Rey, CA",Data Analytics Engineer,"The role contributes to The Bouq’s mission of revolutionizing the way we commemorate life’s moments by connecting people to beautifully designed floral experiences and the responsible partners who create them by being a key member of the data team. As an Analytics Engineer, you will work closely with the Product, Engineering, and Data teams to build and maintain the data infrastructure needed to support our data and business needs. You will also be responsible for developing, optimizing, and maintaining the best-in-class data pipelines, data models, and ETL processes to ensure that data is accurate, reliable, and available to stakeholders in a timely manner. The Analytics Engineer will also serve as the liaison between Engineering and Analytics and will serve as an active member in both teams.
Responsibilities:
Lead the transfer of data modeling from legacy systems to DBT
Contribute to building the data modeling layer, which exposes clean, transformed data to the whole company for analytics
Build datasets in DBT (cloud) for data analysts to improve speed and accuracy for the team
Improve current processes, whether that includes modularizing and standardizing a piece of commonly used code
Design and develop new data pipelines and streaming processes that are highly available, scalable, and reliable
Develop review processes for new data models and take charge on implementing SQL standards for the team
Actively strive towards writing performant SQL rather than just SQL that works, while also ensuring the same SQL is easy to understand when new eyes look at it
Optimize data processing and flow within our Snowflake Data Warehouse
Document new datasets and pipelines and the reasoning/story behind their structure
Work closely with engineering to keep track of schema changes in the production database and adjust pipelines, as needed
Support existing data pipelines and systems in production
Apply software engineering best practices to analytics code such as version control and testing
Develop and communicate strong opinions about best practices in analytics
Help explore and evaluate new technologies
Qualifications:
4+ years of experience working within a data team, preferably as an Analyst/Data Engineer
Bachelor's degree in a quantitative field such as statistics, mathematics, economics, or computer science preferred
Strong SQL fluency in both DDL/DML and analytics (Snowflake experience is a plus)
Experience working with JSON, DBT or other data transformation tools
Experience working with an ETL tool such as Fivetran or Stitch
Knowledge of data structures and how to write performant SQL
Experience with ensuring data quality through testing, deltas, lineage, etc
Strong communication and critical thinking skills to deliver solutions that not only solve problems but also serve as tools we didn’t know we needed
Ability to transform raw data into intuitive datasets that serve as building blocks for analytics
Comfortable leading the growth of a data warehouse and maintaining it
Capable of working through uninformative assumptions and built-biases in datasets and are not stalled when data is not perfect/sparse
Compensation & Perks:
Competitive Base Salary Range of $120,000.00 - $180,000.00 USD + Equity Package
Health, Dental & Vision with 100% employee coverage
401k Matching
Three Weeks Paid Vacation
Discounts on The World’s Best Flowers (obviously!)
Work on cutting edge new technologies
About The Bouqs:
Our mission here at The Bouqs is to revolutionize the way we commemorate life’s moments by connecting people to beautifully designed flowers and the responsible partners who create them. Grounded in transparency, responsibility, and simplicity, we create genuine moments of emotional connection for our customers, build meaningful relationships with like-minded farmers and florists while empowering them to thrive, and eliminate unnecessary waste along the way.

Founded in 2012, The Bouqs is a venture-backed online floral retailer that delivers flowers fresh from eco-friendly, sustainable farms to doorsteps nationwide. Headquartered in Marina Del Rey, CA, The Bouqs connects farms and a curated network of artisan florists directly to consumers and disrupts the traditional supply chain by eliminating overhead costs like warehouses, importers, distributors, auctioneers and more. In turn, this model enables a superior product and redefines the experience and economics for both consumers and producers alike.

For more information, visit www.bouqs.com and follow the #BouqLove on Facebook, Instagram and Twitter.
The Bouqs is an Equal Opportunity Employer!","$150,000 /yr (est.)",51 to 200 Employees,Company - Private,Retail & Wholesale,Other Retail Stores,2012,$25 to $100 million (USD)
